id,url,description,likes_count,timestamp,comment_count
video_1152109702961065984,,Only thing I'm offering #TeamPlaza,1540,2014-12-04T02:02:52.000000,66
video_1152325866454708224,,man look.... iMarkkeyz (BVC NYC) stay up fam 💯 i apologize for the situation.,288,2014-12-04T16:21:49.000000,32
video_1152375978807496704,,Everyday Mi Pray For Peace Love & Unity With One Anther #1Love👊#JahBless.. Mr. Most Hated (BVCM) #handsupdontshoot ✊❤️💛💚,214,2014-12-04T19:40:57.000000,96
video_1152440031538262016,,#Theyrejustkids #thisiswhywecanthavenicethings #imright #ferguson #getoverferguson,46,2014-12-04T23:55:28.000000,58
video_1152467943851012096,,Guess who's on vine now? I may follow back everyone who follows and revines this.,864,2014-12-05T01:46:23.000000,98
video_1152774856690098176,,This kid got knocked the fuc out!😂👊,4501,2014-12-05T22:05:57.000000,358
video_1152796309452173312,,Before I make a vine I be messing around like ... | 😅 #teamtailz,1161,2014-12-05T23:31:12.000000,112
video_1152805998260617216,,why would anyone love a girl with scars?😞 #depressionhurts #depressed #anxiety #scars #suicidaledit #suicide #suicidal #anorexic #sad,113,2014-12-06T00:09:42.000000,232
video_1152816866960560128,,I miss him 😢 | Spencer edit requested.,611,2014-12-06T00:52:53.000000,90
video_1153087665659604992,,Had to repost it was messed up😂 #twd #thewalkingdead #carlgrimes #chandlerriggs #imagine,319,2014-12-06T18:48:56.000000,32
video_1153121937149644800,,babe,567,2014-12-06T21:05:07.000000,46
video_1153579232531042304,,I'm dead 😂😂😂😂 the end was accident,4432,2014-12-08T03:22:15.000000,212
video_1153805453625622528,,Follow us for more mean tweets 😂😂😂,21821,2014-12-08T18:21:10.000000,808
video_1153839686054285312,,,1064,2014-12-08T20:37:12.000000,76
video_1153877774747004928,,#makepeoplehateyou 😂😂😂😂😂 The Pagemaster,64,2014-12-08T23:08:33.000000,214
video_1153964867745886208,,In the memories of all those killed by police brutality #handsupdontshoot #icantbreathe #ripericgarner #RIPMikeBrown #RIPTamirRice #nyc #art,24,2014-12-09T04:54:38.000000,40
video_1154187672588529664,,Follow👉Alex163👈 he just followd me back oh my god 😍 FOLLOW&FAVORITE👉Alex163 FOLLOW&FAVORITE👉Alex163 FOLLOW&FAVORITE👉Alex163,353,2014-12-09T19:39:58.000000,52
video_1154245906804473856,,following everyone till I reach 150k💯,1362,2014-12-09T23:31:23.000000,134
video_1154295514678829056,,AU: After you and harry break up he can't even enjoy a night out with his friends,2667,2014-12-10T02:48:30.000000,364
video_1154395340687204352,,Watch it jump tho 😚😂,251,2014-12-10T09:25:10.000000,34
video_1154563101698543616,,New YouTube video is now up!!!!,11128,2014-12-10T20:31:48.000000,448
video_1154631183800373248,,Aye PEACHbone niggas a hit I just wouldn't no beef !,44,2014-12-11T01:02:20.000000,34
video_1154637880610746368,,OK HE TURNED 1D BACK ON,2976,2014-12-11T01:28:56.000000,68
video_1154691382318178304,,phi- NO NO NO NO,621,2014-12-11T05:01:32.000000,48
video_1155021840100564992,,1 Like = 😂,1505,2014-12-12T02:54:39.000000,90
video_1155088061789569024,,Growing up won't bring us down⚡️{Nash Grier #nashgrier #nashgrieredit},912,2014-12-12T07:17:48.000000,124
video_1155434003936194560,,when The dude next to me gets the last slice of pizza,564,2014-12-13T06:12:27.000000,32
video_1155900416773836800,,here's a quick edit ! :D,797,2014-12-14T13:05:48.000000,44
video_1155963415588950016,,bored lol,205,2014-12-14T17:16:09.000000,28
video_1155999615620157440,,Things I do for mohamad but get in trouble for @mohamadzoror,1986,2014-12-14T19:39:59.000000,134
video_1156289459633999872,,Ariana Grande,10259,2014-12-15T14:51:43.000000,208
video_1156414078580133888,,U hate me but know my moves,4035,2014-12-15T23:06:55.000000,430
video_1156453163369406464,,No caption needed. Lol                            Follow me on Instagram @5star_20,948,2014-12-16T01:42:14.000000,128
video_1156459766562889728,,Follow 👉 igbeautiesdaily 👈 For the best vines every day igbeautiesdaily 👈👈👈,99,2014-12-16T02:08:28.000000,36
video_1156467652974342144,,This ones for Josh Peck !! Just a little throwback 😜 (Tag him please!),2501,2014-12-16T02:39:48.000000,404
video_1156637482440609792,,😄😃😀😊☺️😉😌😒😣😳😱😱😱😱😱,1268,2014-12-16T13:54:39.000000,46
video_1156758594600284160,,Felix and Marzia breaking up...😢💔 ~all we had is gone now~,83,2014-12-16T21:55:54.000000,100
video_1157172778362175488,,"Real or Fake? Like = Real, Revine = Fake (200 likes in 1hour?) #firstpost #hockey",678,2014-12-18T01:21:43.000000,194
video_1157191751178588160,,Fan Doesn't Give Kid The Ball 😂😭 New Account Revine & Like,580,2014-12-18T02:37:07.000000,64
video_1157453574419460096,,"If you enjoy people losing their hard earned rings, then follow my other account: Losing Rings™!  #rayrod #LosingRings",1166,2014-12-18T19:57:30.000000,102
video_1157541403673403392,,,58,2014-12-19T01:46:30.000000,40
video_1157551263320367104,,Shoutout to the fans👌,683,2014-12-19T02:25:41.000000,34
video_1157568108295270400,,🙈 #leabihonest #LGBT #lesbigaymovment,404,2014-12-19T03:32:37.000000,36
video_1157785148612382720,,,255,2014-12-19T17:55:04.000000,32
video_1157810188783390720,,"Hapşırdıktan sonra tribüne dönmek w / Bulentmert, Güralp Dizdarer, Berat Toksoz",12041,2014-12-19T19:34:34.000000,194
video_1157842244938698752,,how stupid..... LOOK AT HIS REACTION LMAO,805,2014-12-19T21:41:56.000000,298
video_1157935387629731840,,#ferguson,50,2014-12-20T03:52:03.000000,42
video_1158208932159123456,,McDonald's 😂 Officially Donnie,120,2014-12-20T21:59:01.000000,38
video_1158950726895394816,,What do you guys wanna see next?,1141,2014-12-22T23:06:39.000000,50
video_1158959873166389248,,😔 two wrongs don't make a right #inature #ABCNews #ripericgarner #RIPMikeBrown #blacklivesmatter #NoJusticeNoPeace,59,2014-12-22T23:43:00.000000,112
video_1158987090408112128,,"Can i ""KIK"" you? ❋ FOLLOW US for the best pranks! ❋",1817,2014-12-23T01:31:09.000000,102
video_1159001002570125312,,When you pour a bowl of cereal but there's no milk left #crucial #beethoven,1128,2014-12-23T02:26:26.000000,36
video_1159212859239321600,,"""You're obsessed with a lot of people""",342,2014-12-23T16:28:16.000000,36
video_1159223757680914432,,Thank You squadd for supporting my ugly ass 😂👏👏💯 #souljaboy #15k #DxpeDynvsty,309,2014-12-23T17:11:35.000000,46
video_1159300006243655680,,Stunning first-touch and volley!👇Tag 3 Arsenal Fans below!👇 Can we get 300 likes? #BestOfArsenal #COYG #ArsenalFC,894,2014-12-23T22:14:34.000000,150
video_1159325623031095296,,im just bored.,1390,2014-12-23T23:56:21.000000,176
video_1159386710598402048,,ATL all day errday #falcons #riseup #wutwasit GotDamnZo 🔴⚫️,440,2014-12-24T03:59:06.000000,54
video_1159462478544101376,,Previous officer was removed off the line #Berkeley 63134,138,2014-12-24T09:00:10.000000,32
video_1159515118229397504,,Video of Police carrying #AntonioMartin 's body into a MINI VAN. This is not right..,205,2014-12-24T12:29:20.000000,66
video_1159559695544299520,,,588,2014-12-24T15:26:28.000000,242
video_1159585512882143232,,Tis' the season,1707,2014-12-24T17:09:04.000000,374
video_1160347476902006784,,FOR Trippy Edits BECAUSE THEYRE CLOSE TO 120K 😅💗 p.s zAYN IS FREAKIN HOT 😍💦👅,356,2014-12-26T19:36:50.000000,60
video_1160414289270632448,,❝ i love you so much❞ ❝ i love you too❞ ❝ i love you more❞ ❝ but i love you more❞,2593,2014-12-27T00:02:20.000000,402
video_1160685224867364864,,"A #tokyoghoul #amv for today, don't forget to join my contest #Animau5contest the theme is Deadmau5 music. Song: Bad Selection- by deadmau5",124,2014-12-27T17:58:56.000000,34
video_1160687030888706048,,😂Gotcha Bitch😂 🔥Insane Trick Play For TD🔥 💎Choosing Winners Later #XMasElite💎 💥#PeopleareAwesome #TrickPlay #beelite💥,8103,2014-12-27T18:06:06.000000,268
video_1160855446715092992,,"ME TURNT WAY UP WIT MY WIGGERS #JordanFoxe edited by Twinnetwork, KCamp427",5122,2014-12-28T05:15:20.000000,372
video_1160900609034358784,,#RoastLilEbola its annoying as fuck,66,2014-12-28T08:14:47.000000,68
video_1161011745188642816,,"Song by : Quel (Kel)  🔊 Search ""Quel Lil Mama"" on iTunes and Google Play | Soundcloud.com/OfficialQuel ❤️Revine for a private video❤️",592,2014-12-28T15:36:24.000000,52
video_1161096355180343296,,R.I.P .. All he wanted that night was a mcchicken,151,2014-12-28T21:12:37.000000,40
video_1161153849332068352,,"Use ZEME to search & add ANY song to your Vines, Snapchat & Instagram videos! Add text too. Get Zeme- FREE DOWNLOAD on the App Store!",859,2014-12-29T01:01:04.000000,284
video_1161274434586574848,,Woah...We're all pokemon trainers! Fritz Smith JeremryFitzgerald Phone Guy (N0R5K1) Purple Guy,141,2014-12-29T09:00:14.000000,74
video_1161351608429625344,,Choosing the phone name 👔📱 w/ Ray Cook #Blackberry #Black #Barry,1653,2014-12-29T14:06:54.000000,38
video_1161367022081286144,,Purple guy just staph,54,2014-12-29T15:08:09.000000,64
video_1161394357018984448,,😂😂😂 Keshia don't like when the Falcons lose... Full video on Instagram follow for more videos @ambitionbanks_5,4416,2014-12-29T16:56:46.000000,292
video_1161460481937096704,,Ed Reed lays out Julian Edelman 🔺Do you guys like the music?🔺 🏈Who do you think will win the Super Bowl now that the playoffs are set?🏈,2490,2014-12-29T21:19:31.000000,674
video_1161504489703194624,,i love simple calum edits 😌,3898,2014-12-30T00:14:24.000000,364
video_1161576632339873792,,Beautiful save... I love skateboarding. #traprock #WhatTheyWant,14000,2014-12-30T05:01:04.000000,508
video_1161738248465584128,,# Got my shorts on though. 😜💋💕👍👍 shortshorts #wiggle #twerkforlife  Official Twerk Team Vine Twerk Best Twerk Vines,66,2014-12-30T15:43:16.000000,42
video_1161761878444322816,,fuck off mike im thinking about booty,73,2014-12-30T17:17:10.000000,46
video_1161768321448910848,,Amnesia✖️Half a Heart guys at 30k we are gonna have a contest!!🎉😁💚 ~6 Seconds of Selena,6304,2014-12-30T17:42:46.000000,806
video_1161834111133155329,,#YOUREAPUSSY,962,2014-12-30T22:04:11.000000,138
video_1161854419499900928,,🎉🎊🎊🎉Happy New year🎉🎊🎊🎉,220,2014-12-30T23:24:53.000000,32
video_1161944831988289536,,Comment what team you got.      😃😃,32,2014-12-31T05:24:09.000000,36
video_1161979387932291072,,#remake,2273,2014-12-31T07:41:28.000000,222
video_1162164653938376704,,"We have gained so Many people , but we have also lost so many . R.I.P Thomas . I miss you so much bæ. Hopefully your not in pain anymore.",383,2014-12-31T19:57:39.000000,74
video_1162171218322206720,,damn im ugly,1092,2014-12-31T20:23:44.000000,118
video_1162188993182695424,,#mybae #bae #baeritto #nyedate,260,2014-12-31T21:34:22.000000,46
video_1162257615913467904,,My 2015 New Years Resolution Full Video Is On Youtube Now Go To My IG@Swervo_TheBlackCowBoy and Click The Link,1006,2015-01-01T02:07:03.000000,100
video_1162527278816165888,,Bad intentions 😏,731,2015-01-01T19:58:35.000000,46
video_1162579099936542720,,When you upgraded but your ex downgraded. #WhyYouMad,995,2015-01-01T23:24:31.000000,50
video_1162580603787464704,,NO CAPTION NEEDED😂😂😂😂😂😂,176,2015-01-01T23:30:29.000000,40
video_1162626868445327360,,Ripper Stefan was probably 1 of my favourite things ever,1021,2015-01-02T02:34:19.000000,126
video_1162654097317531648,,Idk why he is so hot 😍😍🔥💧,488,2015-01-02T04:22:31.000000,36
video_1162671506677997568,,#twerkforthas #asswhoopin #TWERKRIGHTNOWITSOKAY #bikinithug #twerk,382,2015-01-02T05:31:42.000000,30
video_1162892916084375552,,Hot Jesus Nigga #funny #familyguyvines #vinehumor #popular #hotnigga #swag #rap #BobbyShmurdaDance,271,2015-01-02T20:11:30.000000,54
video_1162968975672778752,,I just really wanted to use the audio😂😻but tag her?,351,2015-01-03T01:13:44.000000,48
video_1162995993596370944,,,2939,2015-01-03T03:01:06.000000,116
video_1163154798393061376,,#blacklivesmatter only when they are killed by #policemen but not when killed by other #blacks👌 only in #America 🇺🇸 #criminals #ferguson 😂🔫👮,63,2015-01-03T13:32:08.000000,40
video_1163260773993480192,,Sorry Im so nasally unfortunately Im not actually super woman and my nose is still fractured/: new soul suggested by Taijah Leigh Underwood,1449,2015-01-03T20:33:14.000000,290
video_1163434661226446848,,ohh shiiiit,11,2015-01-04T08:04:12.000000,48
video_1163561219811172352,,Masika isn't the only one not feeling Ms Hazelebaby's looks 👀 #instanews #balleralert ShodSantiago #youknew,423,2015-01-04T16:27:06.000000,40
video_1163579451632771072,,Go Follow on #instagram #PlaneTwerQ Go #follow ✨ slimthugga ✨ #PGG,367,2015-01-04T17:39:33.000000,40
video_1163626828175691776,,Liam Payne could punch me in the face and I would be honored. #DaddyDay,800,2015-01-04T20:47:48.000000,92
video_1163980691873357824,,Real friends Stick together no matter what! FOLLOW FOR MORE!,3120,2015-01-05T20:13:56.000000,132
video_1164065840933773312,,👌💨,196,2015-01-06T01:52:17.000000,38
video_1164091195023306752,,#HITITFLOCA | 🔥🔥🔥🔥🔥🔥❗️ #Hititformeonetime #TeamFLOCA,2179,2015-01-06T03:33:02.000000,70
video_1164288224353816576,,Ben cips diyorum o dut diyo 🙊,1889,2015-01-06T16:35:58.000000,44
video_1164406383115116544,,Love you guys #FnaF #fnaf2 #Fivenightsatfreddys #fivenightsatfreddys2 #FoxyThePirateFox,62,2015-01-07T00:25:29.000000,64
video_1164774910267441152,,When mothers only use Months.😡😩 #remake Joshua LaPlaca,103,2015-01-08T00:49:53.000000,86
video_1164828038630879232,,✖️ASH✖️// #badposturebandto50k ♥️,1475,2015-01-08T04:20:59.000000,182
video_1164855192760602624,,my girl aint bad,7397,2015-01-08T06:08:53.000000,296
video_1165086499860275200,,Topnotchfaces,235,2015-01-08T21:28:01.000000,44
video_1165174042676912128,,i miss her.,1124,2015-01-09T03:15:53.000000,120
video_1165506062229676032,,People who think they are good at singing but change the key of the song at random parts.,3065,2015-01-10T01:15:13.000000,288
video_1165738614752411648,,Selena Gomez,4061,2015-01-10T16:39:18.000000,168
video_1165764066229542912,,,461,2015-01-10T18:20:26.000000,266
video_1165783210110701568,,#NYCCHYPHER,333,2015-01-10T19:36:30.000000,50
video_1165856327927750656,,😳 OfficialGizelle اشلي,1292,2015-01-11T00:27:03.000000,98
video_1165888095896649728,,comp of dan swearing bc hot,630,2015-01-11T02:33:17.000000,34
video_1166111009145245696,,😂😂😂 add on snapchat 👉 Marblesvine 👈,4211,2015-01-11T17:19:03.000000,204
video_1166131397384433664,,Thank you so much for 10k followers 😍 subscribe for more ❤,459,2015-01-11T18:40:04.000000,84
video_1166274181290512384,,😘😋😂😭#fakethirsttrap #TheODDz #OddDolls,29,2015-01-12T04:07:27.000000,48
video_1166565010009370624,,Look out for this later tonight! Follow my Twitter and Instagram (matthilltc) for the link when it drops!,1213,2015-01-12T23:23:06.000000,164
video_1166952370773897216,,Girlfriend cheating on you? Just plain ol horny?? Beat yo dick wit the finest lotion...relax yo mind one nut at a time #TB IB:Elitelife_kd,2331,2015-01-14T01:02:20.000000,396
video_1166993514807304192,,"Excuse me if I sound rude, but I love the way that you move👯|| Lycia Faith",168,2015-01-14T03:45:49.000000,52
video_1167285168810471424,,disturbing but whatever -carsten,137,2015-01-14T23:04:45.000000,82
video_1167324347300724736,,"👅
- leslie",1361,2015-01-15T01:40:26.000000,292
video_1167671471288844288,,kai + katherine are the dream team,1250,2015-01-16T00:39:47.000000,198
video_1167693037900857344,,:( poor harry { #EODto25k },60,2015-01-16T02:05:28.000000,66
video_1167724898471256064,,⛪️pt 1,20506,2015-01-16T04:12:05.000000,628
video_1167795973586853888,,#printpatrol yo idk wtf a print of a dick is.... #clueless,31,2015-01-16T08:54:30.000000,38
video_1167971795727470592,,See my uncensored TWERK vines only at 👉 www.j.myvinebae.com 👈 😘,326,2015-01-16T20:33:09.000000,158
video_1168252445500276736,,🔥💯 #RichHomie,770,2015-01-17T15:08:22.000000,98
video_1168320669927215104,,baby i can be your motivation,266,2015-01-17T19:39:28.000000,38
video_1168334899766272000,,Roll Up Let's Get High Bitchhhhhhhhh ⛽️💨🍃,462,2015-01-17T20:36:00.000000,64
video_1168346839330738176,,best note change in history,1868,2015-01-17T21:23:27.000000,152
video_1168389164421763072,,Shooting big ole dragons. #teamcoolsmoketricks #VapingCommunity #SmokeTricks #dragon,235,2015-01-18T00:11:38.000000,32
video_1168612975406645248,,"""I can never pass up, lay it down. Long back strokes in the middle of your ocean""",351,2015-01-18T15:00:59.000000,42
video_1168651744683921408,,Where my camren shippers at?,325,2015-01-18T17:35:02.000000,70
video_1168674303898976256,,"""When your mom makes you bring your lil brother to your girls house"" w/ ❄️D K Ñ Ÿ❄️, lildrew #thuglife101 #thefuck (TAG A FRIEND)",6230,2015-01-18T19:04:40.000000,224
video_1168806492346982400,,Black ppl can't be racist #BamaNATION,250,2015-01-19T03:49:57.000000,36
video_1169048030134378496,,damn that note,6370,2015-01-19T19:49:44.000000,304
video_1169050854352097280,,I hate when people wait until you finish your hard work just so they can try copy 😤😤😐,1116,2015-01-19T20:00:57.000000,58
video_1169093466169511936,,"IB:Abstinence Alex, woah take it easy randy, based hamdi",597,2015-01-19T22:50:17.000000,84
video_1169158296855359488,,😂😭😂💀💀💀💀 BdotAdot5 #BdotOMGmovement BigHeadDarryl,324,2015-01-20T03:07:53.000000,32
video_1169169185545318400,,dang patrick #patrickstump #falloutboy #joetrohman,447,2015-01-20T03:51:09.000000,74
video_1169358143893966848,,¡FrEaK In tHe sHeEtS¡,525,2015-01-20T16:22:01.000000,46
video_1169427455535419392,,bruh😂 #teamwhitegirltwerk #twerk #twerkteam,801,2015-01-20T20:57:26.000000,64
video_1169489874899066880,,When your mom hand you the AUX Chord after Bible study! 😂😂😂😂😩😩 #WhatIsThisGarbage  #PutItOnPraiseAndWorthship #WeJustLeftTheFuckingChurch,4339,2015-01-21T01:05:28.000000,228
video_1169494844386037760,,DAWG my son funny af 😭😭😩 #doievercrossyourmind #NO!,415,2015-01-21T01:25:13.000000,32
video_1169509008340873216,,I feel like I had to make one Lol 👉💁🔥✨,441,2015-01-21T02:21:30.000000,60
video_1169688255890186240,,PRANK FAIL!😂😂 FOLLOW US FOR MORE PRANKS/FAILS😂😂😂,1699,2015-01-21T14:13:45.000000,42
video_1170095958982549504,,|| Ca$hville Motherf***ers💰 ||,1258,2015-01-22T17:13:49.000000,34
video_1170173033755934720,,I may follow everyone who follows me and revines this 😍🙌,3145,2015-01-22T22:20:06.000000,198
video_1170303946817167360,,"""You comin back to my house Kendall? You fuckin better"" KHSFBAKDSHGA",382,2015-01-23T07:00:18.000000,46
video_1170465736184012800,,,455,2015-01-23T17:43:11.000000,94
video_1170466885566111744,,😋,1835,2015-01-23T17:47:45.000000,42
video_1170556890108088320,,"- "" You ain't right for doing it to me like that daddy "" ❦♚",2339,2015-01-23T23:45:24.000000,640
video_1170871500140666880,,"""I never knew just how much she was hurting inside""

(ib:aesthetic)",848,2015-01-24T20:35:33.000000,132
video_1170976393530941440,,DEAR God,3234,2015-01-25T03:32:21.000000,380
video_1171065124103041024,,When They Heard I Was A Lil Fucked Up But Mad Cuz Real Niggas STILL Fuck With Me 😂😂😂😌😌 #LetItGo #StackzWorld #BlockRanked,281,2015-01-25T09:24:56.000000,152
video_1171237779695689728,,• Lets just say Niall really wanted this girl •,647,2015-01-25T20:51:01.000000,84
video_1171260118231326721,,"Crazy Footwork From Neymar 🔥👌
#SoccerGod #NickTestoni 

Tag Two People You Could Skill Out Like This Down 👇 😂 😂 😂 

#Neymar",2124,2015-01-25T22:19:47.000000,186
video_1171278643926863872,,"IM DAMON AF OMF 

[ hope u guys enjoy this 2 weeks filled with lots of tv shows yay ily guys💕]",779,2015-01-25T23:33:24.000000,134
video_1171672626838544384,,Be honest 🙊,651,2015-01-27T01:38:56.000000,112
video_1171707907222761472,,When the 🍗 to 🔥🔥 but you so hungry 😩#BlackMafia #ChoirBoys,809,2015-01-27T03:59:08.000000,82
video_1172007640122183680,,,1470,2015-01-27T23:50:10.000000,92
video_1172034196974489600,,IM ALAUFHINF SO AHEAQ,326,2015-01-28T01:35:41.000000,40
video_1172059693724884992,,SoundCloud: EDM_FAMILY 💦 #edmfamily,2195,2015-01-28T03:17:00.000000,110
video_1172089525221363712,,Footwork that make you go OOOOO!,3554,2015-01-28T05:15:33.000000,96
video_1172294545229434880,,hot summer nights 😌💭,107,2015-01-28T18:50:13.000000,126
video_1172495009132781568,,Double tap to play!!!!!,382,2015-01-29T08:06:48.000000,36
video_1172688614447071232,,Fuck I'm gonna cry I never knew what this song was about,3066,2015-01-29T20:56:07.000000,1112
video_1172703605590056960,,Like and revine 2 raise awareness also go2 the rspca website& donate today. R u against animal abuse? Then why r u doing nothing about it?💭,237,2015-01-29T21:55:41.000000,60
video_1172707363586002944,,New YouTube video! Q&A!! The link is in my bio on Instagram!!! (rich_suav) go like and SUBSCRIBE!!!,783,2015-01-29T22:10:37.000000,60
video_1172723682289004544,,Wanting someone to come in ;),461,2015-01-29T23:15:28.000000,32
video_1172735260652687360,,Follow 👉ANIMAL VINES,2881,2015-01-30T00:01:28.000000,282
video_1172805293197914112,,#Cubanparentsbelike,1058,2015-01-30T04:39:45.000000,140
video_1173054632894054400,,🎱🏉🎲🎯Let's play the: #FIRSTwordTHATcomesTOmindGAME🎾⚾️⚽️🏀🎱🏉🎾🎲🎯,510,2015-01-30T21:10:32.000000,318
video_1173106996371677184,,Iddddccccccccc,921,2015-01-31T00:38:37.000000,56
video_1173117061120327680,,"That is strange, but I've heard weirder. 😁😳",251,2015-01-31T01:18:36.000000,46
video_1173177027818323968,,Peter u failed ! 💩,3742,2015-01-31T05:16:54.000000,228
video_1173253347336237056,,out of all my #vines . This will always be the most important to me. #deletenash . words and ignorance kills.,2933,2015-01-31T10:20:09.000000,650
video_1173331691574583296,,"Boss, you'll never believe why I'm late 😂",1945,2015-01-31T15:31:28.000000,104
video_1173344250096697344,,Nick Pallauf,1864,2015-01-31T16:21:22.000000,144
video_1173345217597095936,,"im sad 

[ remake of ashton call me kitten ]",2143,2015-01-31T16:25:13.000000,286
video_1173457572985225216,,this time won't you save me.💘 // Lycia Faith  tag her i really want her to see this.,181,2015-01-31T23:51:41.000000,48
video_1173698181440397312,,"Gas pedal ⛽️ TWERK VINE, TwerkLife, Twerk Madness, Twerk Queens, TwerkThat, Twerk King, BestSnowbunnyTwerks, A$$-NationPt.2",552,2015-02-01T15:47:46.000000,26
video_1173764731941654528,,🍭👅💦😈,576,2015-02-01T20:12:13.000000,34
video_1173788073822248960,,You really gotta be from out here to understand Marshawn Lynch and the way he act #Oakland the world just now learning how we act 😂,2428,2015-02-01T21:44:58.000000,124
video_1173871042415198208,,Patriots Win But I Guess The Seahawks are a little upset😂 #gopats,636,2015-02-02T03:14:39.000000,106
video_1173871317838430208,,They mad 😂😂😂👊,3020,2015-02-02T03:15:45.000000,198
video_1173882968301883392,,By far the best day of Malcolm Butler's life! 👉#EliteEdits👈,430,2015-02-02T04:02:03.000000,82
video_1173883918076841984,,Super Bowl Champs...,1831,2015-02-02T04:05:49.000000,80
video_1174139920647086080,,✧✦ it's just a little broken heart you see ✦✧,1268,2015-02-02T21:03:05.000000,54
video_1174178818253320192,,How's your day going? ☺️,2384,2015-02-02T23:37:39.000000,970
video_1174190715665047552,,Can you answer it?,329,2015-02-03T00:24:56.000000,136
video_1174223732999438336,,Double Tap if the Seahawks should have won!,414,2015-02-03T02:36:07.000000,84
video_1174245255768346624,,,1032,2015-02-03T04:01:39.000000,212
video_1174312914862411776,,Anybody know who this is?? I hear she's on vine. Tag her please.👀 PT.2 #worldstar,100,2015-02-03T08:30:30.000000,68
video_1174521589077852160,,Approach the girls like,453,2015-02-03T22:19:42.000000,34
video_1174566324454768640,,"""Baseball is a pussy sports"" Ya sure it is! 😂😐😐😐⚾️⚾️⚾️ #baseball #baseballisbetter #bringbackthesportspage #filthysports",259,2015-02-04T01:17:28.000000,170
video_1174852090141560832,,How you and your friends turnt up at the TCB funtion we they played #pacmanpoppin #DCinvasion #Gogo 😂😂😂 StepMuvaCooder™ Father Time,1135,2015-02-04T20:12:59.000000,54
video_1174867646131699712,,"this song always reminds me of mashton 

{for Amber bc she's so nice}",2845,2015-02-04T21:14:48.000000,150
video_1174929297677389824,,just look at her now😱 shes gotten so far in the past couple months. i love you so much lycia❤️ (i want her to see this so tag her),344,2015-02-05T01:19:47.000000,50
video_1174956015058567168,,Smash 😋,533,2015-02-05T03:05:57.000000,24
video_1175171847919206400,,(IB: ohshit it's tommy ) LMAO. #omygod #ThugLife #reallynigga #OhDontDoit #NoChill #comedy,180,2015-02-05T17:23:36.000000,76
video_1175237914666627072,,If they put SHUHMEEKA❗️voice in that cartoon 😩😂😂😂😂😂💀💀💀💀💀💀💀💀,493,2015-02-05T21:46:07.000000,70
video_1175534682763677696,,I want this audio to play at my funeral tbh #ereri #shingekinokyojin #anime #otaku #edits #attackontitan #edit #loop #Levi #Eren,113,2015-02-06T17:25:22.000000,50
video_1175799532286894080,,More of th boys talking:),3000,2015-02-07T10:57:47.000000,56
video_1175909985952190464,,The Hot Bod Squad.           #fnaf#fnaf2#fnaf3#Fivenightsatfreddys #mikeschmidt #JeremyFitzgerald #phoneguy#purpleguy#christhejanitor,225,2015-02-07T18:16:42.000000,130
video_1175946850696650752,,Amen 🙏,737,2015-02-07T20:43:11.000000,74
video_1176245201720033280,,This is what happens when we all sleepover#souleater,41,2015-02-08T16:28:43.000000,66
video_1176398683009388544,,BEYONCÉ STOOD UP FOR HIM HE WINS AT LIFE IMAGINE HOW HAPPY THAT MADE HIM,1829,2015-02-09T02:38:36.000000,66
video_1176404479424471040,,I just typed my really good friend a happy/sad paragraph thing and I was crying the whole time I was typing it😁☺️👌(not mine😌),51,2015-02-09T03:01:38.000000,32
video_1176409811588722689,,Don't Forget To #Hashtag Me  #Tokyo_laurent #Tokyo_laurent  #Tokyo_laurent in Your Vids🙊💦💦💋😚😚😙,705,2015-02-09T03:22:49.000000,32
video_1176423855544258560,,I CANT WATCH TWD BC VACATION BUT I HEARD IT'S SAD !?!?!! 😭😭💜,216,2015-02-09T04:18:38.000000,90
video_1176468460994273280,,THIS MASHUP IS PURE FUCKING GOLD,2667,2015-02-09T07:15:52.000000,262
video_1176770072732479488,,Follow Justin Bieber he just got a vine!,571,2015-02-10T03:14:22.000000,282
video_1176833275743068160,,#ifwedate 😜😌😉😏😈🔥🔥🔥,10,2015-02-10T07:25:31.000000,40
video_1177065690230943744,,Mangle is a drummer?? dun dun dun,346,2015-02-10T22:49:03.000000,102
video_1177099043068051456,,Omg! Want to try this for 100% free or send a hologram to a friend!? Go to iHolograph.net,99,2015-02-11T01:01:35.000000,48
video_1177102953841311744,,Amazing High School catch 🔥 follow DarkNinjaz Football best sports viner on vine,739,2015-02-11T01:17:07.000000,40
video_1177141283874082816,,"zayn: are you testing me liam...
liam: no I'm not testing you I--
zayn: in front of all these people?

ANNOYED ZAYN IS MY FAVORITE ZAYN",882,2015-02-11T03:49:26.000000,108
video_1177434684763013120,,My favorite run of all time!😍 // Double tap for the legend!✌️// Follow Soccer Is Beautiful!🔜 // Use #SoccerShowcase21 to be noticed!😎,857,2015-02-11T23:15:18.000000,60
video_1177470110844268544,,"""hey, did you hear about the party those dorks had last night?""

ib: mr all australian 
audio: mu(ke)sic",2827,2015-02-12T01:36:04.000000,210
video_1177505698758692864,,You can love him. You can hate him but he will always be one of the best🙏LIKE = RESPECT.,619,2015-02-12T03:57:29.000000,38
video_1177781116413820928,,Why did I ever move schools😭😂😩 stay classy Brownwood TX,77,2015-02-12T22:11:54.000000,44
video_1177969231829131264,,These three angels were sadly killed by an anti-theism bigot that does not belong to live in the 21st century #ChapelHillShooting,71,2015-02-13T10:39:24.000000,50
