source,target,content,timestamp,comment_id
user_......,video_1167724898471256064,Your voice is so pretty OMG,2015-01-17T03:12:21.000000,1167724898471256064_1168072254601764864
user_Parker,video_1087535147143827456,Sarnia ftw!,2014-06-09T00:49:27.000000,1087535147143827456_1087586188795203584
user_Parker,video_1145541936233512960,😂😂😂😂Brian Dolehide,2014-12-02T03:04:36.000000,1145541936233512960_1151400465490452480
user_John Anderson,video_1104496862079217664,Tom Maher stop lying to these wonderful people,2014-08-08T08:29:14.000000,1104496862079217664_1109445168609865728
user_sundeer_queen,video_1159585512882143232,Best Christmas carol I have ever heard,2014-12-24T18:10:03.000000,1159585512882143232_1159600860507021312
user_sundeer_queen,video_1162164653938376704,Grandpa :\,2014-12-31T20:02:36.000000,1162164653938376704_1162165897721421824
user_BoodaDavis,video_1035709331489832960,LaToya 😂😂😂😂😂😂😂😂😂😂😭😭😭😭😭😭😭😭😭😭,2014-01-17T04:51:00.000000,1035709331489832960_1035825509990297600
user_BoodaDavis,video_1113931305856520192,Look like what Steel was fixing in Juice,2014-08-20T20:20:25.000000,1113931305856520192_1113972797992275968
user_Legally Blind,video_1070449102225096704,Darrien Grant ^,2014-05-07T00:06:43.000000,1070449102225096704_1075616633789489152
user_Legally Blind,video_1088174709562314752,BeardedDreads  my manz sparkin dese folks up in da comments lmfao,2014-06-10T19:30:07.000000,1088174709562314752_1088230600965808128
user_Zoë,video_1008804987607896064,*ignores* hail satan,2015-02-10T01:24:07.000000,1008804987607896064_1176742328522973184
user_Zoë,video_1075911890053615616,byeeeeeeee,2014-05-07T20:14:20.000000,1075911890053615616_1075920539153010688
user_ariana af // ily zayn,video_1118074285567909888,SHE IS SI CUTE,2014-09-04T22:58:09.000000,1118074285567909888_1119448309925359616
user_ariana af // ily zayn,video_1161979387932291072,GAVIN AYYY,2015-02-11T01:26:11.000000,1161979387932291072_1177105233252696064
user_Father Time,video_1168674303898976256,😂😂😂😭,2015-01-18T19:35:53.000000,1168674303898976256_1168682158979010560
user_Father Time,video_1171707907222761472,😂😂😂😂😂😂,2015-01-27T12:35:01.000000,1171707907222761472_1171837733879394304
user_Raegan,video_1113385871555686400,Teyana,2014-08-21T18:56:15.000000,1113385871555686400_1114314004765310976
user_Raegan,video_1123525409330565120,Teyana,2014-09-16T14:02:33.000000,1123525409330565120_1123662178072068096
user_lea perez,video_1096952104704180224,Cute,2014-07-12T16:34:11.000000,1096952104704180224_1099782737088708608
user_lea perez,video_1147338356309544960,Wow,2014-11-22T15:19:09.000000,1147338356309544960_1147961441861971968
user_K Swag,video_1095896759818952704,Did you read all the other comments they are worse then mine,2014-07-02T12:42:48.000000,1095896759818952704_1096100629115764736
user_Taylor Grisdale,video_1171278643926863872,I meant revine for revine,2015-01-25T23:47:52.000000,1171278643926863872_1171282285753249792
user_jamariya mitchell,video_1131877970764574720,my fault i copied & pasted it. Taylor Anderson,2014-10-09T19:51:42.000000,1131877970764574720_1132084961881563136
user_Kristen,video_1003884378750849024,😍😍😂😂😂😂,2013-11-18T00:03:31.000000,1003884378750849024_1014009891205353472
user_Kristen,video_1056767045251080192,sounds just like you 😂 Dwight73105,2014-08-10T22:20:28.000000,1056767045251080192_1110379131629400064
user_Kristen,video_1152013993666629632,yesak,2014-12-03T19:55:03.000000,1152013993666629632_1152017140845633536
user_MacMittens74,video_1053791122083753984,😂😂😂😂😂😭😭😭😭😭,2014-03-07T18:51:57.000000,1053791122083753984_1053794149243432960
user_MacMittens74,video_1161854419499900928,Cum play with us...,2015-01-12T16:11:52.000000,1161854419499900928_1166456486411608064
user_Dean Flonk,video_1066222158239453184,And his stupid followers,2014-04-21T21:09:23.000000,1066222158239453184_1070136189241397248
user_Jimmy,video_1009707103394627584,Makes me sick that people like you exist.,2013-11-18T06:33:35.000000,1009707103394627584_1014108054641659904
user_Jimmy,video_1047662801553936384,That poster though.....,2014-05-01T16:31:55.000000,1047662801553936384_1073690242080468992
user_Jimmy,video_1058237395197440000,That ant fake he jumps like on the side plus the car speeds up when he jumps,2014-10-11T10:41:00.000000,1058237395197440000_1132671152985190400
user_Jimmy,video_1082666054314094592,Tabitha AnnMarie you honestly need to end your life or just never have kids and spread your fucking disease dear fuck,2014-05-26T16:29:49.000000,1082666054314094592_1082749406580973568
user_Jimmy,video_1165764066229542912,Of corse you would fag Hay,2015-02-12T04:26:57.000000,1165764066229542912_1177513115882033152
user_arctic harry,video_1172688614447071232,WHAT TE FUCK WHAT THE FUCK WHAT TE FICK,2015-01-29T21:13:43.000000,1172688614447071232_1172693046131896320
user_arctic harry,video_1174139920647086080,Ahhaha is ok 😂 tysm it means a lot 💗 Dope Malik,2015-02-02T21:08:19.000000,1174139920647086080_1174141239327940608
user_Kaya,video_1157810188783390720,Takip,2015-01-10T15:42:23.000000,1157810188783390720_1165724292432969728
user_Kaya,video_1161768321448910848,"HOLY FUCK WHY WHY WHY WHYHeather Tran, sydney:), reagan",2015-02-24T02:30:27.000000,1161768321448910848_1181832451388338176
user_francesca,video_1166111009145245696,yes😂😂😂 ya idjit,2015-02-03T21:52:58.000000,1166111009145245696_1174514861443784704
user_francesca,video_1181848305580351488,"this disgusts me, how could she say that.",2015-02-25T02:45:11.000000,1181848305580351488_1182198546141945856
user_ToTall,video_1178570675292639232,i was watchin dah game im finna git em,2015-02-21T02:25:06.000000,1178570675292639232_1180743938483884032
user_BEASTmodeON,video_1036776803483684864,They fake,2014-08-27T01:54:13.000000,1036776803483684864_1116231129364926464
user_FAV Edits,video_1170303946817167360,Hayes Is Main,2015-02-17T20:33:55.000000,1170303946817167360_1179568399396032512
user_FAV Edits,video_1170556890108088320,Hayes Is Main OH,2015-02-09T03:44:35.000000,1170556890108088320_1176415288766660608
user_FAV Edits,video_1178591154238050304,Hayes Is Main,2015-02-15T04:33:03.000000,1178591154238050304_1178601812853710848
user_Bruh,video_1036776803483684864,This is why white ppl make fun of us 😒😒😒,2014-01-22T16:11:07.000000,1036776803483684864_1037808606994984960
user_Bruh,video_1053133798101442560,yungCalinigga is dis your brother or nahh?,2014-03-06T02:53:43.000000,1053133798101442560_1053190611152396288
user_Bruh,video_1147790913473802240,He did him dirty,2015-03-27T02:44:00.000000,1147790913473802240_1193069883030700032
user_Bruh,video_1174867646131699712,"Lama, Shahad•, Saraalnasser, nourah_4",2015-02-05T15:24:45.000000,1174867646131699712_1175141940614840320
user_changed account 236,video_1055573849443864576,Ya i am Edwyn Reynolds,2014-03-30T18:25:28.000000,1055573849443864576_1062122402747703296
user_rija nazir,video_1143289117963067392,LIAM PAYNE Jessie R,2014-11-10T18:46:29.000000,1143289117963067392_1143664961537835008
user_Mama Seiko -1.26.15-,video_1088606388550275072,BITCH TAKE YO ASS BACK TO EUROPE! THIS LAND AINT YOURS EITHER!,2014-06-14T17:51:50.000000,1088606388550275072_1089655418701197312
user_Mama Seiko -1.26.15-,video_1130232332545142784,PIMP SQUAD ALL DAY!!!,2014-10-04T22:42:20.000000,1130232332545142784_1130315963896889344
user_Mama Seiko -1.26.15-,video_1133303721170997248,Khleo_T get ya ass out the comments 😂😂😂😂😂😂,2014-10-13T15:06:45.000000,1133303721170997248_1133462804456779776
user_Kaija Jensen,video_1052407693459476480,Frankie Haley,2014-05-28T18:15:30.000000,1052407693459476480_1083500778938908672
user_Danny,video_1017875065444130816,Becca Watkins wtf. They're not playing that bullshit. Edm all day.,2013-11-29T11:10:04.000000,1017875065444130816_1018163899226263552
user_Danny,video_1058275301689892864,What's the song playing in the background?,2014-03-23T00:00:06.000000,1058275301689892864_1059307515709722624
user_Danny,video_1100888664311242752,Lol o_o,2014-09-28T14:47:07.000000,1100888664311242752_1128022045964365824
user_Danny,video_1110813546008489984,He's already playing basket ball all u said was that that was u very creative 😂,2014-08-12T23:50:22.000000,1110813546008489984_1111126531629113344
user_Danny,video_1152774856690098176,Song,2014-12-06T04:00:14.000000,1152774856690098176_1152864016902037504
user_Danny,video_1161576632339873792,Kyra Nichols,2015-01-01T18:02:54.000000,1161576632339873792_1162498165547675648
user_Kae,video_973454446254489600,Keira Sang with the shorts to match,2013-09-01T20:25:13.000000,973454446254489600_986051087897337856
user_♡ rad edits ♡,video_1118074285567909888,Wtf?? I can't even look cute if I try!! And she SNEEZES and I want her.,2014-09-04T03:50:23.000000,1118074285567909888_1119159465732706304
user_♡ rad edits ♡,video_1174178818253320192,IM LAUGHIFN,2015-02-06T05:01:35.000000,1174178818253320192_1175347502833397760
user_Philly Boy 17,video_1101188683316801536,Yeah I guess it's fake because their was no blood,2014-07-26T18:42:36.000000,1101188683316801536_1104888484822458368
user_Philly Boy 17,video_1121250455540867072,😂😂,2014-09-20T02:53:06.000000,1121250455540867072_1124943256636227584
user_samthebam__,video_1127822026334154752,Katy Samantha oh my god .,2014-09-28T03:00:00.000000,1127822026334154752_1127844094387937280
user_samthebam__,video_1173345217597095936,clifford's wife,2015-02-16T13:28:39.000000,1173345217597095936_1179098990642352128
user_Daniel_1199,video_1155021840100564992,Get high follow pls,2014-12-12T02:58:11.000000,1155021840100564992_1155022726554103808
user_Lєo,video_1178391541912653824,Dope**,2015-02-21T15:33:48.000000,1178391541912653824_1180942425049477120
user_Brandon (TerrBear) Terry,video_1017875065444130816,Watershow Speakers,2013-11-30T00:55:37.000000,1017875065444130816_1018371656806244352
user_Owweey,video_1066477558595461120,Check out my vines :) i always follow back,2014-04-11T19:02:27.000000,1066477558595461120_1066480367508303872
user_FaithPls,video_1175946850696650752,Heaven and my headphones have just collided omg this is gold,2015-02-09T13:12:42.000000,1175946850696650752_1176558261282189312
user_Alyssa Kerby,video_1110178926883393536,✌️5sos edits✌️,2014-08-10T09:23:47.000000,1110178926883393536_1110183673019666432
user_Queen T,video_1069119845687328768,"And don't start sayin shit about god. U gonna go to hell when u die. Wtf happened? Did satin posses u? Bryan Silva,",2014-04-30T01:35:39.000000,1069119845687328768_1073102299385430016
user_AnIdiotWithACamera,video_1159585512882143232,"Love your vines, pat",2014-12-24T17:12:09.000000,1159585512882143232_1159586289826529280
user_Anderson691,video_1062159878522589184,Ps follow me (:,2014-03-30T21:03:27.000000,1062159878522589184_1062162164011446272
user_Anderson691,video_949149610885136384,He said nigga 😂,2014-03-28T00:22:28.000000,949149610885136384_1061125083961102336
user_Madison Hodges,video_1003490149176602624,😍😍😍😍😍😍😘😘😘😘😘😘😘😘😘😘😍😍😍😍😍,2013-11-14T22:18:36.000000,1003490149176602624_1012896325593145344
user_مشتاق,video_1045523258935754752,Hi love sex mobashr ♡ love sex mobashr ♡,2014-10-24T00:56:37.000000,1045523258935754752_1137235130688184320
user_مشتاق,video_1104202583716896768,Hi#مباشر ♥ bliz good kman,2014-08-01T12:18:09.000000,1104202583716896768_1106966062366633984
user_مشتاق,video_1119946419399172096,Good kman bliz good medoooo32123@gmail.com #مباشر,2014-10-07T09:29:16.000000,1119946419399172096_1131203546008981504
user_مشتاق,video_1133303721170997248,Good kman sex bliz,2014-10-16T14:36:30.000000,1133303721170997248_1134542357208174592
user_Chicken Strip,video_1155963415588950016,Bitch if you're bored go get a fucking job like you're disgusting as fuck who does this,2015-01-02T16:06:25.000000,1155963415588950016_1162831238709624832
user_Kristin Kolbinski,video_1048311727059861504,I saved this video with @SaveForVine,2014-03-25T08:01:15.000000,1048311727059861504_1060153377020919808
user_Mohammed Alseidi,video_1047619465950736384,camille_kfrosty yup,2014-03-04T12:44:52.000000,1047619465950736384_1052614603920068608
user_•Espinosuh•,video_1159585512882143232,Claire ik but it's hilarious,2015-01-01T00:53:50.000000,1159585512882143232_1162239192017821696
user_Mike Brown,video_1014296143544356864,Adam John haha yes exactly.,2013-11-21T00:46:40.000000,1014296143544356864_1015107914274611200
user_I Love You,video_1047619465950736384,Hahahahahahahahahaha,2014-02-26T03:54:01.000000,1047619465950736384_1050306686537093120
user_Ana Vines!,video_1050987543383937024,Ikr,2014-07-01T23:51:14.000000,1050987543383937024_1095906456617779200
user_Ana Vines!,video_943257274946842624,That's nasty,2014-06-23T07:14:47.000000,943257274946842624_1092756589179727872
user_Kyra Burns,video_1140939557404024832,Still the same thing bruh,2014-11-05T13:36:46.000000,1140939557404024832_1141775081719414784
user_Gaucindafiend,video_1077720157402615808,I wanna fuck that nice booty. Amazing,2014-06-11T03:12:04.000000,1077720157402615808_1088346854447525888
user_Gaucindafiend,video_1157568108295270400,Can I have some,2014-12-20T04:14:55.000000,1157568108295270400_1157941140218068992
user_Hann,video_1161504489703194624,Your boy Hailey Hughes,2014-12-30T00:31:24.000000,1161504489703194624_1161508769365381120
user_Olivia,video_1017348591884328960,Hell fucking no.. Cam & Mimi would beat that ass Sydney Hauser,2013-11-28T20:05:27.000000,1017348591884328960_1017936245789249536
user_Olivia,video_1046367793622441984,What's the song called? :),2014-05-26T16:19:43.000000,1046367793622441984_1082746865428119552
user_Olivia,video_1065408203174641664,Mackenzie Firetto HELLA BIG WASTE OF MY FAV,2014-04-12T02:17:18.000000,1065408203174641664_1066589799487553536
user_Olivia,video_1066477558595461120,Cath_Bernard,2014-04-22T14:56:02.000000,1066477558595461120_1070404618993000448
user_Olivia,video_1087535147143827456,Dom Marcello sarnia.. LOL,2014-06-08T21:57:59.000000,1087535147143827456_1087543036889759744
user_Olivia,video_1089363733589180416,Kristen Flaherty,2014-06-14T12:38:51.000000,1089363733589180416_1089576652461301760
user_Olivia,video_1145850829799116800,The name explains it all,2014-11-18T03:12:38.000000,1145850829799116800_1146329055457636352
user_Olivia,video_1149761218580512768,us Joanna Radoslovich,2015-01-02T03:17:40.000000,1149761218580512768_1162637773732450304
user_Olivia,video_1150175436693749760,IM CRYING!!!😭😭😭😭😭😭😭😭,2014-12-22T06:51:09.000000,1150175436693749760_1158705232839401472
user_Olivia,video_1156289459633999872,Amanda Mazzei,2014-12-30T03:18:59.000000,1156289459633999872_1161550944782176256
user_Olivia,video_1167724898471256064,leigha johnson,2015-01-17T02:31:25.000000,1167724898471256064_1168061956125581312
user_Olivia,video_1174178818253320192,stop smelling yourself Tori Guertler,2015-02-03T00:28:51.000000,1174178818253320192_1174191702748315648
user_Olivia,video_1181354572539936768,Cassidy,2015-02-23T01:16:23.000000,1181354572539936768_1181451422169169920
user_Olivia,video_934329487129214976,Grow up,2013-12-11T23:32:30.000000,934329487129214976_1022699393440415744
user_Olivia,video_945803943852818432,OMG MATT😂😂😂,2014-06-10T16:23:49.000000,945803943852818432_1088183718419525632
user_Olivia,video_991018949669957632,NicoleMarie,2013-09-30T22:17:12.000000,991018949669957632_996588518543425536
user_Olivia,video_997005163342798848,Chase  do you have Instagram?,2013-10-28T21:39:02.000000,997005163342798848_1006725773178056704
user_Adam Owori,video_1108563930927824896,I know shes strong but it was fake @dillondiamond,2014-08-08T15:31:53.000000,1108563930927824896_1109551531461677056
user_LarryUnleashed,video_1095898870002941952,Harmony Smith she was extremely cute and polite. I spotted her and immediately knew she was your double!!,2014-07-02T02:00:45.000000,1095898870002941952_1095939051074326528
user_LarryUnleashed,video_1050956336680345600,#NailedIt,2014-02-28T06:08:27.000000,1050956336680345600_1051065294031904768
user_Alex Vaca,video_1122916449963679744,Rude pepole,2014-09-14T18:20:03.000000,1122916449963679744_1123002201804070912
user_Truly Grande♕,video_1117609109555183616,multiple times,2014-09-19T22:30:20.000000,1117609109555183616_1124877128199176192
user_Truly Grande♕,video_1139049958595825664,Lycia Faith,2014-10-31T16:25:27.000000,1139049958595825664_1140005593990729728
user_Jordan Perry,video_1058237395197440000,Song stay high by hippie sabotage,2014-06-25T19:52:18.000000,1058237395197440000_1093671999684939776
user_I'm bored,video_1170556890108088320,Jo | Caffę CHILL THAT AINT HIM,2015-01-24T15:55:48.000000,1170556890108088320_1170801101033914368
user_I'm bored,video_1174178818253320192,Yall?,2015-03-12T01:33:07.000000,1174178818253320192_1187616227774926848
user_follow @no_gifts on IG,video_1095990868877398016,Is it wrong to say the one on the left is hot?,2014-07-27T01:08:37.000000,1095990868877398016_1104985628409737216
user_bella,video_1008090316898803712,MAYBE HE NEVER TALKS BECAUSE YOU BUG THE SHIT OUT IF HIM,2013-11-02T19:08:21.000000,1008090316898803712_1008499794349850624
user_bella,video_1052335428860043264,Janelle Wotruba,2014-04-07T02:50:06.000000,1052335428860043264_1064786113543262208
user_bella,video_1064662952684179456,Why does all ur videos talk about The Lord,2014-05-11T00:10:45.000000,1064662952684179456_1077067199111401472
user_bella,video_1125144559953797120,Martha whitlock Ikr,2014-09-21T04:16:45.000000,1125144559953797120_1125326696024104960
user_GMoncores,video_1170303946817167360,maria_fsaka  Nash fumando de boaboa,2015-02-23T02:56:04.000000,1170303946817167360_1181476508838301696
user_Kinley Dancer,video_1159325623031095296,Do u just do this to kill me😍😍😁😁👯👯❤️❤️,2014-12-30T00:44:51.000000,1159325623031095296_1161512156278206464
user_Melanie Perez,video_1035362829223784448,Tiffany Le 😩,2014-01-21T19:35:29.000000,1035362829223784448_1037497648455843840
user_Melanie Perez,video_1149761218580512768,Dammmnnn!!!!!!💋💋💋💋💋💋🙊🙊🙊🙊,2014-11-27T15:21:42.000000,1149761218580512768_1149774022541008896
user_Antoine The Giant,video_1104496862079217664,Catherine Jacomb,2014-07-28T19:12:51.000000,1104496862079217664_1105620873387610112
user_#Soccer Vines,video_1144054832739561472,Follow me I just started vine making soccer vines it will mean a lot thank u if u follow,2014-11-30T05:27:15.000000,1144054832739561472_1150711585891921920
user_Mishel Marie,video_1012300587720699904,I just laughed so loud man lol,2013-11-13T12:37:15.000000,1012300587720699904_1012387636339691520
user_Mishel Marie,video_1051013843955957760,I'm done,2014-02-28T14:02:14.000000,1051013843955957760_1051184521732816896
user_Wyatt Clark,video_1062159878522589184,Well if they leave a nice comment u look at there vines :),2014-03-31T02:12:46.000000,1062159878522589184_1062240003347881984
user_Idkbandedits,video_1121577975859580928,TY BBY 😌😭💕 edits and stuff like that,2014-09-13T00:34:11.000000,1121577975859580928_1122371579716706304
user_♛FlashySports♛,video_1174223732999438336,#BringSportsPageBack,2015-02-05T22:21:06.000000,1174223732999438336_1175246715490861056
user_Braybrook,video_1047662801553936384,Jacob real,2014-02-19T03:27:57.000000,1047662801553936384_1047763410219118592
user_Larry Hoch,video_1042152100458799104,"Dylon, hitting the eight ball would not work. I played this game hundreds of times. Getting 3 balls Is very good.",2014-02-04T03:38:00.000000,1042152100458799104_1042330122562179072
user_ohHannahnicolexo,video_1075288563576344576,"Lmaoooo Eric Mejias, Eric Mejias, Ed Mej",2014-06-08T21:21:27.000000,1075288563576344576_1087533841264136192
user_Bridget Hord,video_1172688614447071232,lizzylmao,2015-03-16T19:54:59.000000,1172688614447071232_1189343074389020672
user_sxylk,video_1090203245110247424,#AbusiveDaniel,2014-06-16T07:15:21.000000,1090203245110247424_1090220018039463936
user_sxylk,video_1116566662003810304,Smh dumb hoe,2014-08-28T00:10:46.000000,1116566662003810304_1116567482707140608
user_sxylk,video_1181848305580351488,Fucking skinny ugly ass white girls STAY hating on people of color,2015-02-24T11:20:36.000000,1181848305580351488_1181965867182063616
user_Elissa Aguilera,video_1108531547583512576,trollstar123,2015-02-01T00:26:58.000000,1108531547583512576_1173466455292203008
user_Doruk Ustay,video_1096952104704180224,Lara Ucbasaran,2014-07-06T15:10:27.000000,1096952104704180224_1097587339250827264
user_Chandler Douglas,video_931024405042184192,"Follow me, I'll follow back. Just made my first video!",2013-04-03T02:52:50.000000,931024405042184192_931065681817001984
user_Jacob Stuart,video_1054174904356311040,Write on 8 vines or die in 8 hours,2014-03-08T22:36:18.000000,1054174904356311040_1054212993661198336
user_Jacob Stuart,video_1144141477287514112,fucin rich people,2014-11-12T02:33:32.000000,1144141477287514112_1144144887562772480
user_who dis,video_1132907236507746304,JDJAJDJSOW,2014-10-15T00:28:16.000000,1132907236507746304_1133966501792169984
user_who dis,video_1161979387932291072,me trying to hit on someone Kailey Graflage,2015-02-09T01:06:08.000000,1161979387932291072_1176375413459615744
user_giselle,video_1053509458280050688,Let me just say this once . FLAPPY BIRD IS ONE OF A KIND! FLOPPY BIRD IS ANOTHER COPY LORD..,2014-03-07T01:14:04.000000,1053509458280050688_1053527921463635968
user_giselle,video_1068331658626875392,Ethan Lam,2014-05-03T03:38:00.000000,1068331658626875392_1074220255649595392
user_giselle,video_1161576632339873792,Andy Darko,2014-12-30T16:01:51.000000,1161576632339873792_1161742926905528320
user_giselle,video_1163154798393061376,You're ignorant ^,2015-03-30T23:48:43.000000,1163154798393061376_1194475324138795008
user_James Kinder,video_1047619465950736384,OMG THAT LITTLE KID 😂😂😂😂😂😂😂😂😂😂😂,2014-02-25T05:54:18.000000,1047619465950736384_1049974566325202944
user_James Kinder,video_1048908355407675392,I MISS MY BABE,2014-02-25T06:02:06.000000,1048908355407675392_1049976531088187392
user_Ben Hepler,video_1003782474029248512,True,2014-03-07T13:07:01.000000,1003782474029248512_1053707341725409280
user_Ben Hepler,video_1125144559953797120,Maker,2014-09-21T03:45:01.000000,1125144559953797120_1125318708986785792
user_Glamss Edits ♛,video_1058275301689892864,Brett Hawkins Dm me on twitter,2014-03-20T11:15:28.000000,1058275301689892864_1058390313938620416
user_Glamss Edits ♛,video_1100096249568595968,Lycia Faith,2014-07-13T16:48:12.000000,1100096249568595968_1100148653689090048
user_Glamss Edits ♛,video_1173457572985225216,"Lycia Faith, Lycia Faith, Lycia Faith, Lycia Faith",2015-01-31T23:54:23.000000,1173457572985225216_1173458254693572608
user_Mr. NYCE Guy The Artist,video_1052149019687985152,RealSexiBarbie you truly know how to treat a candy cane! 😃😃😊😊😊😀😄,2014-03-15T16:31:39.000000,1052149019687985152_1056657941781946368
user_Mr. NYCE Guy The Artist,video_1100181285881724928,Bet you you won't be able to keep a straight face when watching my last video! 😂😂,2014-07-14T02:22:08.000000,1100181285881724928_1100293087508742144
user_Maddy,video_1169048030134378496,I want this as my ringtone meggg,2015-03-07T20:58:02.000000,1169048030134378496_1186097448880435200
user_Maddy,video_1174139920647086080,McKenzie Olson,2015-02-03T03:06:12.000000,1174139920647086080_1174231302594236416
user_Tu〽️ari Astronaut,video_1030470596695359488,Fck the packers,2014-01-02T11:17:34.000000,1030470596695359488_1030486975511449600
user_Tu〽️ari Astronaut,video_1102479930484260864,Lol,2014-07-20T03:37:58.000000,1102479930484260864_1102486499192422400
user_John Kowalski,video_1071569348935725056,not fake at all jk,2014-04-28T01:12:57.000000,1071569348935725056_1072371810437419008
user_John Kowalski,video_1133907446788939776,OMG THIS IS OHIO STATE VS ALABAMA GET IT CUZ OU IS #4 SEED AND ALABAMA IS 1,2015-01-02T09:21:38.000000,1133907446788939776_1162729370365124608
user_romy,video_1179657072758132736,Sophie eye brows so on FLEEK,2015-02-18T02:34:05.000000,1179657072758132736_1179659035952414720
user_WpMark Productions™,video_1036776803483684864,What's someone dead on the side? 😰😱,2014-05-04T00:32:08.000000,1036776803483684864_1074535865893683200
user_WpMark Productions™,video_1178473552777744384,That was a gay Moment,2015-02-15T22:00:12.000000,1178473552777744384_1178865338218352640
user_CeeofCali,video_1137537063202222080,"These comments got me crying,  especially the one about the tracks 😂😂",2014-10-25T04:26:27.000000,1137537063202222080_1137650321665998848
user_CeeofCali,video_1147331269718618112,"What the fuck going on!, is that even legal?",2014-12-06T08:43:34.000000,1147331269718618112_1152935320334241792
user_Jada Trim,video_1170976393530941440,Uhhjhhhhh,2015-01-28T23:04:00.000000,1170976393530941440_1172358411883884544
user_Temia Danner,video_1095896759818952704,What's his vine,2014-07-08T19:46:18.000000,1095896759818952704_1098381531552292864
user_josh_michaels,video_1045523258935754752,#datTalentTho,2014-02-13T02:34:21.000000,1045523258935754752_1045575593678745600
user_•MaRiA BisH•,video_1149178946789986304,Brenda I agree with you. hai Will go to hell,2015-01-13T02:46:25.000000,1149178946789986304_1166616176131190784
user_Christiana,video_1135661876378783744,It's real I have autism for my self,2014-10-19T20:07:21.000000,1135661876378783744_1135712781841428480
user_Daisha,video_1036918934974406656,case,2014-02-01T15:35:38.000000,1036918934974406656_1041423557772902400
user_Daisha,video_1132434737164881920,Hey,2015-01-12T01:52:07.000000,1132434737164881920_1166240124686807040
user_DomoLive,video_1088094632748953600,It's makes me feel weird,2014-06-12T06:14:38.000000,1088094632748953600_1088755186706628608
user_Girls_Rock_Ya_Know_,video_1172735260652687360,"Pray for my cat she'll either be dead , lost , or with someone that loves her , or someone that hates her",2015-01-31T05:42:26.000000,1172735260652687360_1173183456793214976
user_alternativepoppunkmetalcorefan46,video_1006719408925827072,GotDamnZo,2014-01-25T08:05:46.000000,1006719408925827072_1038773630005395456
user_alternativepoppunkmetalcorefan46,video_1096623496114692096,Lmfao,2014-07-24T22:02:58.000000,1096623496114692096_1104214131399090176
user_Savanna LaSelva,video_1178591154238050304,ashley_kiv,2015-02-24T13:05:42.000000,1178591154238050304_1181992316907782144
user_Trinity Rollins,video_1079979879103168512,That way,2014-09-14T04:59:44.000000,1079979879103168512_1122800796254494720
user_Kaveonne Swopes,video_1120192382017613824,Stop hatin,2015-01-09T06:18:09.000000,1120192382017613824_1165219911526924288
user_51campbell,video_1123478650373783552,Hockey is so much tougher than baseball,2014-09-24T02:22:01.000000,1123478650373783552_1126384982378549248
user_mrawesometc,video_1133675111459774464,Kersey_96 shut up,2014-10-14T07:52:11.000000,1133675111459774464_1133715829117038592
user_madison,video_1165738614752411648,Anna Obrien,2015-02-21T19:47:02.000000,1165738614752411648_1181006153145008128
user_madison,video_1180727889881411584,"USE HEADPHONES Hailey248, Hayley",2015-02-24T04:47:36.000000,1180727889881411584_1181866964495323136
user_madison,video_995815198730706944,Emma McCarty,2014-05-23T00:29:21.000000,995815198730706944_1081420536237948928
user_Haley Finstuen,video_1166565010009370624,SAME madison nelson you never called dibs THO,2015-01-30T04:29:30.000000,1166565010009370624_1172802713340526592
user_laniyah @gamail.com,video_994799845514846208,He so fine,2015-01-18T02:43:18.000000,994799845514846208_1168427331975880704
user_✨ slimm ✨,video_1163579451632771072,Ashley Boodhoo & you're a CHILD soooo go find your parents. stop responding bitch ✌️,2015-01-04T22:47:45.000000,1163579451632771072_1163657012400332800
user_Ariel Marie,video_997366810225803264,Megan Duff,2013-10-03T03:20:42.000000,997366810225803264_997389671762182144
user_london,video_1037557671953342464,U r amazing with ur many talents,2014-02-27T06:35:39.000000,1037557671953342464_1050709747936256000
user_london,video_1140939557404024832,kylee idk vapors gonna vape,2014-12-12T06:04:12.000000,1140939557404024832_1155069538447380480
user_MuchoSuavo,video_1065408203174641664,Hahahaha true dude!,2014-04-08T22:08:11.000000,1065408203174641664_1065439944719425536
user_Takeyia Harvey,video_994090244574011392,& actually black people have a longer heel bone so that makes them faster. I would know trust me @McG,2013-10-28T04:37:39.000000,994090244574011392_1006468734430449664
user_Brendon McNerney,video_1066477558595461120,Jesse Calvillo family < brendon,2014-04-11T19:42:33.000000,1066477558595461120_1066490457246359552
user_Markiaa✨,video_1056767045251080192,Tew 😂😂,2014-06-17T23:50:10.000000,1056767045251080192_1090832761041965056
user_Markiaa✨,video_1063362568720117760,That nigga uglyyyyy 😭😫,2014-04-03T18:11:32.000000,1063362568720117760_1063568451412819968
user_Chris Ziobro,video_1064324203748175872,"Loki Ha, I mean I have my beliefs but more questions. I mostly believe in reincarnation",2014-04-25T06:45:50.000000,1064324203748175872_1071368420345384960
user_Ivana,video_1073365057221664768,We got you further than you think you would ever go so fucking give your fans shout out asshole,2014-05-01T16:29:40.000000,1073365057221664768_1073689674918354944
user_M&M Editsss ✌️,video_1117252674820435968,#lukehemmingsedit #ashtonirwinedit #Calumhoodedit #michaelcliffordedit #5secondsofsummeredit,2014-08-29T21:35:32.000000,1117252674820435968_1117253193877913600
user_Sawyer Helton,video_1151417953988849664,We know how to fucking bite and chew,2014-12-02T19:45:32.000000,1151417953988849664_1151652358405722112
